4228.959	0.100	0.400	0.528
4249.478	0.080	0.100	11.662
4280.368	0.100	0.620	2.102
4297.227	0.080	0.680	1.722
4322.127	0.200	0.220	1.018
4341.957	0.080	0.580	0.492
4353.792	0.100	0.180	0.456
4361.179	0.220	0.400	0.524
4372.557	0.220	0.460	1.958
4384.936	0.140	0.760	0.272
4400.986	0.060	1.100	0.242
4406.907	0.060	0.120	0.864
4418.817	0.020	0.080	0.394
4439.763	0.120	0.340	0.986
4453.099	0.140	0.260	0.326
4493.934	0.160	1.080	0.398
4503.403	0.160	0.080	2.522
4518.837	0.160	0.120	15.516
4532.216	0.080	0.380	3.256
4541.187	0.100	0.440	0.622
4547.022	0.180	0.340	17.420
4550.487	0.100	0.160	0.314
4559.950	0.120	0.180	0.254
4579.863	0.280	0.260	11.548
4582.691	0.060	0.260	9.288
4589.628	0.080	0.080	8.322
4595.035	0.500	0.160	3.442
4618.865	0.740	0.240	0.732
4623.202	0.020	1.020	0.072
4627.572	0.080	0.340	0.742
4630.917	0.160	0.360	0.380
4636.291	0.240	0.240	0.234
4655.781	0.060	0.160	0.620
4658.652	0.140	0.100	15.026
4669.008	0.480	0.660	1.344
4675.395	0.340	0.300	14.630
4726.858	0.060	0.200	0.324
4728.762	0.240	0.120	0.092
4739.142	0.140	0.120	1.542
4745.517	0.060	0.380	2.782
4768.420	0.080	0.500	0.358
4784.762	0.120	0.140	0.334
4790.096	0.180	0.100	2.620
4794.681	0.140	0.140	0.362
4841.037	0.060	0.640	2.588
4844.304	0.060	0.080	0.244
4850.174	0.200	0.440	1.586
4866.009	0.020	1.360	0.060
4876.378	0.080	0.380	0.122
4899.764	0.080	0.160	4.182
4903.123	0.080	0.320	3.546
4908.537	0.120	0.720	0.220
4913.384	0.060	0.140	1.984
4954.729	0.160	0.140	0.528
4977.072	0.460	0.240	17.154
4992.425	0.100	0.180	0.324
5006.260	0.020	1.920	0.054
5041.606	0.080	0.140	0.434
5058.957	0.060	0.180	16.152
5070.793	0.080	0.180	0.256
5072.624	0.020	0.640	0.064
5103.494	0.120	0.360	3.276
5116.363	0.060	0.160	0.316
5120.710	0.080	0.420	0.194
5126.583	0.040	0.220	0.286
5148.924	0.380	0.100	0.252
5152.275	0.080	0.820	0.398
5177.226	0.100	0.060	12.964
5200.707	0.120	0.280	0.318
5207.655	0.020	1.820	0.066
5212.514	1.520	0.540	3.096
5217.357	0.100	0.260	0.242
5224.169	0.220	0.360	0.282
5238.696	0.840	0.760	2.122
5244.049	0.080	0.100	0.410
5249.067	0.100	0.360	0.230
5260.405	0.120	0.280	0.226
5279.749	0.100	0.640	0.372
5328.609	0.780	0.960	1.984
5332.077	0.060	0.160	4.416
5334.973	0.180	1.480	0.268
5339.814	0.040	0.300	0.016
5351.172	0.080	0.600	0.964
5366.999	0.140	0.240	0.328
5378.967	0.600	0.740	0.524
5382.310	0.160	0.380	0.650
5400.669	0.140	0.680	0.462
5409.507	0.080	0.420	0.236
5427.882	0.100	0.300	0.524
5430.252	0.080	0.100	0.838
5434.095	0.080	0.080	0.236
5448.024	0.020	0.200	0.020
5467.981	0.060	0.120	0.230
5474.381	0.120	0.080	9.464
5488.752	0.100	0.400	13.894
5499.082	0.060	0.080	0.070
5512.421	0.060	0.640	0.264
5525.487	0.520	0.380	0.084
5536.364	0.020	1.860	0.058
5556.745	0.100	0.080	17.694
5563.580	0.720	0.220	0.794
5565.409	0.120	0.480	0.638
5572.301	0.100	0.120	0.256
5583.734	0.180	0.280	0.688
5606.572	0.120	0.860	1.536
5622.924	0.100	0.100	14.654
5633.942	0.360	0.180	1.242
5638.305	0.280	0.240	0.752
5653.664	0.160	0.120	3.336
5655.986	0.040	2.420	0.304
5659.467	0.040	1.300	0.050
5661.297	0.120	0.420	0.358
5666.848	0.120	0.760	0.298
5674.238	0.320	0.080	1.428
5689.584	0.180	0.680	0.866
5699.059	0.080	0.380	3.312
5705.937	0.380	0.840	0.108
5714.275	0.240	0.060	14.692
5717.277	0.360	0.260	1.522
5728.188	0.080	1.160	0.462
5733.543	0.180	0.120	7.490
5735.382	0.100	1.020	0.260
5747.214	0.380	0.240	3.180
5757.148	0.460	0.280	2.436
5759.531	0.180	1.060	1.900
5789.874	0.120	0.160	0.348
5798.213	0.100	0.080	0.276
5804.037	0.400	1.020	1.110
5810.874	0.060	0.400	1.766
5812.705	0.120	0.720	0.016
5834.548	0.080	1.220	0.514
5836.886	0.120	0.260	0.986
5840.847	0.240	0.180	0.910
5849.184	0.120	0.200	5.160
5855.098	0.040	0.180	0.370
5865.936	0.020	0.140	0.280
5878.303	0.080	0.320	0.302
5892.867	0.060	0.460	0.248
5914.761	0.080	0.100	6.174
5919.116	0.080	0.080	0.402
5944.948	0.060	0.060	12.092
5953.481	0.100	0.540	0.974
5955.345	0.080	0.520	0.534
5985.194	0.120	0.140	0.078
6002.534	0.140	0.080	1.634
6009.941	0.080	0.480	0.364
6031.288	0.100	0.260	14.398
6047.665	0.100	0.280	0.944
6055.495	0.080	0.180	2.948
6059.367	0.580	0.500	1.660
6062.863	0.120	0.300	0.288
6067.287	0.180	0.260	2.306
6071.652	0.140	0.300	0.836
6073.484	0.100	0.700	5.320
6123.326	0.120	0.260	5.252
6132.701	0.120	0.480	0.228
6163.043	0.920	0.440	11.562
6164.923	0.120	0.080	6.144
6166.781	0.100	0.240	2.776
6184.128	0.100	0.180	0.376
6222.984	0.080	0.420	0.538
6227.817	0.100	0.980	0.364
6262.655	0.080	0.200	0.486
6277.535	0.060	0.280	3.266
6286.407	0.160	0.240	0.838
6323.264	0.160	0.460	0.230
6325.144	0.080	0.600	0.252
6327.550	0.480	0.700	1.764
6332.884	0.140	0.120	0.844
6344.214	0.080	0.420	1.786
6350.566	0.140	0.740	0.272
6352.404	0.140	0.080	18.494
6367.749	0.020	0.280	0.026
6369.583	0.080	0.180	0.654
6371.544	0.100	0.540	0.212
6379.483	0.080	0.440	0.230
6398.817	0.140	0.200	0.490
6406.187	0.080	0.240	2.450
6409.557	0.100	0.220	2.092
6429.399	0.080	0.800	0.256
6431.245	0.120	0.340	1.984
6433.605	0.100	0.160	0.232
6439.991	0.060	0.180	0.234
6446.853	0.060	0.220	0.772
6471.222	0.360	0.260	4.134
6476.597	0.580	0.400	6.140
6504.116	0.100	0.360	0.370
6524.983	0.080	0.240	0.320
6531.821	0.040	0.160	0.246
6594.678	0.700	0.180	3.606
6612.558	0.100	0.400	0.306
6624.498	0.020	1.300	0.068
6633.838	0.080	0.160	0.298
6638.263	0.120	0.140	0.606
6640.131	0.260	0.140	0.334
6644.505	0.120	0.120	6.466
6646.349	0.080	0.200	1.110
6661.703	0.120	0.440	0.416
6663.680	0.100	0.180	2.764
6667.038	0.520	0.260	2.360
6685.375	0.080	1.920	0.314
6720.254	0.060	0.320	0.316
6725.098	0.120	0.760	6.714
6747.949	0.080	0.320	0.242
6752.901	0.060	0.140	0.246
6777.821	0.100	0.360	0.308
6793.799	0.060	0.500	2.978
6795.749	0.060	0.220	14.356
6801.111	0.080	0.120	0.248
6809.986	0.080	0.240	0.532
6819.359	0.240	0.060	0.942
6835.727	0.120	0.240	0.972
6840.582	0.140	0.120	0.232
6848.425	0.040	0.160	0.268
6861.796	0.120	0.200	0.934
6863.713	0.060	0.120	0.306
6870.561	0.100	0.200	0.230
6900.390	0.220	0.080	15.370
6910.246	0.300	0.100	0.392
6934.169	0.100	0.360	0.450
6942.023	0.100	0.120	0.484
6945.432	0.040	0.320	0.424
6957.281	0.220	0.240	2.258
6964.633	0.060	0.160	0.300
6971.995	0.080	0.220	0.238
6980.340	1.000	1.100	3.486
6996.736	0.100	0.280	5.120
7009.589	0.080	0.420	0.254
7018.944	0.100	0.300	0.818
7023.479	0.120	0.320	1.166
7043.910	0.100	2.140	0.410
7045.787	0.200	0.360	13.906
7055.701	0.060	0.180	0.404
7059.118	0.080	0.240	0.248
7060.971	0.120	1.080	2.298
7062.959	0.080	0.140	0.416
7071.812	0.120	0.100	3.530
7083.835	0.540	0.440	1.100
7094.186	0.120	0.560	0.310
7097.564	0.060	0.140	4.856
7099.484	0.120	0.080	14.452
7121.821	0.020	0.600	0.306
7124.669	0.060	0.100	0.244
7136.121	0.080	0.100	0.228
7140.628	0.080	0.400	0.300
7142.505	0.140	0.220	1.568
7161.377	0.220	0.560	2.790
7169.737	0.060	0.300	0.342
7180.193	0.060	0.240	0.252
7208.039	0.140	0.300	2.026
7229.416	0.020	0.240	0.020
7237.256	0.380	0.640	0.340
7239.201	0.060	0.660	8.258
7244.607	0.080	0.220	0.246
7258.975	0.060	0.720	0.562
7262.424	0.060	0.080	0.250
7268.776	0.120	1.620	1.676
7271.248	0.060	0.060	6.408
7283.176	0.400	0.400	1.468
7329.540	0.140	0.140	0.232
7336.995	0.300	0.240	0.456
7344.328	0.120	0.220	0.318
7357.695	0.080	0.520	0.458
7366.041	0.060	0.100	0.274
7376.599	0.060	0.160	0.298
7383.541	0.640	0.220	0.070
7393.933	0.060	0.080	17.924
7401.984	0.080	0.300	0.364
7454.337	0.080	0.120	4.942
7464.707	0.140	0.100	0.346
7498.650	0.400	0.300	1.418
7512.497	0.060	0.300	2.052
7523.994	0.080	0.180	6.342
7535.355	0.080	0.120	9.344
7537.738	0.080	0.260	2.968
7542.083	0.080	0.740	0.254
7547.920	0.080	0.100	1.680
7557.256	0.160	0.220	4.616
7559.654	0.280	0.540	0.354
7568.997	0.040	0.180	17.476
7571.354	0.080	0.180	0.238
7575.686	0.060	0.280	0.426
7578.054	0.120	0.100	0.242
7606.906	0.060	1.680	0.476
7608.739	0.360	0.420	0.622
7621.075	0.320	0.260	2.548
7623.538	0.100	0.120	0.282
7636.519	0.060	0.260	2.172
7663.396	0.120	0.540	2.432
7676.736	0.300	0.900	3.560
7704.071	0.160	0.140	2.306
7707.465	0.040	0.180	0.440
7710.820	0.300	0.080	1.426
7712.661	0.140	0.140	0.488
7728.010	0.100	0.100	0.328
7729.905	0.100	0.140	4.248
7739.758	0.060	0.080	0.342
7744.100	0.120	0.140	1.408
7746.145	0.320	0.080	2.612
7766.008	0.160	0.360	0.324
7792.886	0.260	1.180	1.360
7801.754	0.300	0.380	2.176
7813.085	0.120	0.080	3.342
7817.956	0.600	0.620	0.714
7821.294	0.120	0.260	1.938
7827.266	0.100	0.200	1.316
7833.675	0.160	0.100	0.272
7837.079	0.040	0.220	0.032
7854.956	0.220	0.720	1.904
7866.474	0.360	0.520	16.090
7873.315	0.080	0.320	1.798
7886.755	0.080	0.460	0.234
7889.104	0.060	0.260	2.658
7890.976	0.080	0.160	0.260
7904.892	0.100	0.380	0.238
7908.267	0.080	0.400	0.260
7910.110	0.100	0.080	0.258
7913.474	0.080	0.640	0.240
7935.591	0.100	0.440	0.396
7942.931	0.040	0.220	0.264
7965.276	0.400	0.100	1.016
7978.707	0.840	0.080	0.366
7990.558	0.120	0.140	0.256
7993.020	0.140	0.380	0.796
8005.455	0.180	0.120	1.776
8009.808	0.480	0.160	3.454
8029.146	0.080	2.240	0.336
8034.024	0.160	0.100	3.630
8042.847	0.060	0.620	1.390
8060.713	0.240	0.380	0.954
8063.045	0.080	0.660	2.278
8064.985	0.080	0.080	2.348
8069.411	0.400	0.120	1.696
8085.328	0.260	0.220	1.338
8090.709	0.100	0.120	0.610
8106.565	1.880	0.940	3.150
8115.506	0.240	0.940	0.074
8119.918	0.080	0.080	0.230
8127.955	0.080	0.260	0.664
8132.863	0.920	0.380	0.528
8137.797	0.080	0.600	9.480
8150.144	0.660	0.220	1.242
8173.005	0.120	0.200	0.286
8189.840	1.540	0.880	0.254
8200.207	0.100	0.120	0.444
8203.526	0.040	0.120	15.596
8210.412	0.080	0.600	0.462
8213.836	0.240	0.060	6.594
8242.677	0.300	0.500	1.450
8248.114	0.120	0.560	5.010
8250.495	0.080	0.340	12.754
8257.317	0.100	0.080	0.492
8278.376	0.080	0.220	5.320
8284.226	0.340	0.140	3.372
8289.746	0.060	0.520	0.376
8303.654	0.240	0.100	2.114
8323.727	0.140	0.460	1.978
8340.115	0.080	0.420	0.372
8347.574	0.140	0.220	0.544
8362.455	0.400	0.700	2.554
8383.888	0.100	0.180	16.178
8402.249	0.260	0.140	4.894
8418.104	0.060	0.180	15.986
8461.080	0.120	0.420	0.304
8462.939	0.800	1.020	1.546
8473.275	0.080	0.240	3.534
8491.124	0.120	0.280	0.230
8506.571	0.080	0.300	0.230
8513.955	0.100	0.440	1.420
8516.278	0.080	0.660	1.270
8537.698	0.220	0.120	3.108
8577.621	0.100	0.120	13.770
8589.979	0.060	0.200	0.372
8595.838	0.080	0.380	0.366
8598.175	0.080	0.080	3.138
8620.125	0.080	0.180	0.312
8646.460	0.120	1.840	0.264
8654.008	0.100	0.160	0.400
8669.428	0.100	0.460	4.234
8693.774	0.120	0.320	2.390
8706.624	0.020	0.180	0.022
8722.486	0.100	0.680	0.270
8737.905	0.080	0.460	0.226
8775.773	0.060	0.920	3.272
8788.694	0.100	0.280	0.294
8808.133	0.120	0.200	16.908
8839.826	0.060	0.800	0.430
8841.705	0.020	0.120	0.020
8854.126	0.100	1.280	0.386
8857.642	0.140	0.320	0.300
8875.468	0.060	0.220	9.372
8886.296	0.100	0.140	1.974
8897.154	0.080	0.140	9.378
8906.486	0.020	1.040	0.054
8908.395	0.140	0.080	1.274
8915.832	0.120	0.240	0.268
8939.178	0.080	0.280	13.766
9002.028	0.060	0.260	0.302
9029.368	0.080	0.660	3.144
9032.206	0.140	0.160	0.548
9066.049	0.080	0.180	0.552
9074.489	0.100	0.380	0.670
9082.516	0.140	0.160	9.664
9090.374	0.120	0.440	1.690
9109.724	0.240	0.240	0.090
9111.567	0.080	0.120	0.364
9130.917	0.080	0.200	2.286
9133.761	0.060	0.120	0.260
9159.088	0.280	0.220	0.912
9166.078	0.060	0.080	0.278
9177.937	0.100	0.560	0.314
9187.427	0.320	0.220	8.742
9191.836	0.060	0.280	0.562
9194.206	0.520	0.300	0.202
9198.118	0.040	0.060	13.426
9222.467	0.140	0.100	0.260
9228.832	0.100	0.180	0.240
9230.667	0.060	0.360	0.264
9234.536	0.080	0.140	1.970
9244.516	0.080	0.120	0.174
9249.442	0.480	0.080	2.336
9266.797	0.080	0.560	0.462
9270.626	0.140	0.140	0.234
9287.975	0.060	0.360	3.352
9292.308	0.080	0.140	0.746
9296.177	0.080	0.380	0.358
9299.566	0.080	0.180	0.368
9318.943	0.080	1.120	0.178
9336.389	0.080	1.260	2.442
9338.715	0.100	0.400	0.452
9341.547	0.080	0.260	0.282
9352.408	0.060	0.340	0.256
9403.759	0.120	0.620	0.550
9425.096	0.080	0.120	7.558
9426.928	0.080	0.060	0.296
9434.788	0.080	0.200	1.942
9445.646	0.080	0.100	0.490
9451.091	0.080	0.280	0.242
9453.449	0.160	0.780	0.266
9461.786	0.340	0.080	11.902
9463.709	0.100	0.160	0.934
9466.062	0.060	0.260	0.136
9483.478	0.060	0.400	0.510
9489.346	0.060	0.720	8.530
9492.717	0.120	0.420	3.620
9495.170	0.100	0.600	0.842
9509.998	0.120	0.120	5.344
9514.827	0.120	0.560	0.302
9534.174	0.300	0.360	0.282
9539.129	0.180	0.300	1.296
9570.985	0.220	0.180	1.532
9577.336	0.020	0.160	0.026
9584.698	0.020	0.300	0.016
9596.037	0.120	0.120	11.848
9667.377	0.100	0.340	4.094
9669.283	0.080	0.260	0.450
9697.232	0.120	0.300	0.270
9701.576	0.080	0.120	0.238
9708.924	0.080	0.100	2.660
9715.280	0.140	0.600	2.858
9719.177	0.080	0.240	1.750
9734.534	0.660	0.900	1.912
9736.905	0.060	0.100	0.252
9742.877	0.280	0.180	3.708
9751.273	0.100	0.160	0.592
9753.120	0.260	2.480	2.126
9774.625	0.080	0.220	1.120
9789.960	0.140	0.420	0.374
9801.929	0.140	0.080	7.378
9806.391	0.080	0.320	1.868
9817.728	0.420	0.140	2.266
9833.575	0.100	0.240	0.718
9835.406	1.340	0.480	6.826
9837.809	0.080	0.160	1.986
9848.174	0.120	0.160	0.418
9855.209	0.140	0.640	5.496
9911.697	0.100	0.440	2.028
9914.088	0.300	0.740	1.854
9916.426	0.060	0.080	0.250
9981.776	0.100	0.540	0.938
9987.188	0.100	0.980	0.582
9989.056	0.100	0.280	1.708
9995.925	0.100	0.660	0.414
10000.904	0.120	0.440	0.956
